Date,Expiry Date,Strike Price (K),Call Price,Put Price
27-Jan-17,27-Dec-18,10000,450,780.15
30-Jan-17,27-Dec-18,10000,589.2,767.2
31-Jan-17,27-Dec-18,10000,559.05,808.45
01-Feb-17,27-Dec-18,10000,725.2,827.8
02-Feb-17,27-Dec-18,10000,711.3,797.6
03-Feb-17,27-Dec-18,10000,689.05,773.6
06-Feb-17,27-Dec-18,10000,711.9,741.15
07-Feb-17,27-Dec-18,10000,673.05,743.3
08-Feb-17,27-Dec-18,10000,650.4,723.15
09-Feb-17,27-Dec-18,10000,637.15,693.85
10-Feb-17,27-Dec-18,10000,626.3,666.1
13-Feb-17,27-Dec-18,10000,610.05,643.15
14-Feb-17,27-Dec-18,10000,584,631.45
15-Feb-17,27-Dec-18,10000,553.65,671.95
16-Feb-17,27-Dec-18,10000,576.85,643.45
17-Feb-17,27-Dec-18,10000,589.65,615.8
20-Feb-17,27-Dec-18,10000,500,591.45
21-Feb-17,27-Dec-18,10000,550,564.85
22-Feb-17,27-Dec-18,10000,607.85,541.65
23-Feb-17,27-Dec-18,10000,650,519.65
27-Feb-17,27-Dec-18,10000,560.9,536.15
28-Feb-17,27-Dec-18,10000,535.85,529.75
01-Mar-17,27-Dec-18,10000,580.55,509.85
02-Mar-17,27-Dec-18,10000,551.55,525.3
03-Mar-17,27-Dec-18,10000,533,510.5
06-Mar-17,27-Dec-18,10000,575.1,493.15
07-Mar-17,27-Dec-18,10000,548.45,487.85
08-Mar-17,27-Dec-18,10000,521.85,487
09-Mar-17,27-Dec-18,10000,505.4,472.65
10-Mar-17,27-Dec-18,10000,493.55,454.85
14-Mar-17,27-Dec-18,10000,695.25,510.45
15-Mar-17,27-Dec-18,10000,675.5,492.85
16-Mar-17,27-Dec-18,10000,722,472.05
17-Mar-17,27-Dec-18,10000,707.9,451.65
20-Mar-17,27-Dec-18,10000,690,453.9
21-Mar-17,27-Dec-18,10000,657.05,436.2
22-Mar-17,27-Dec-18,10000,633.75,502.45
23-Mar-17,27-Dec-18,10000,650,478.6
24-Mar-17,27-Dec-18,10000,660.2,456.15
27-Mar-17,27-Dec-18,10000,623.6,490.3
28-Mar-17,27-Dec-18,10000,650,467.1
29-Mar-17,27-Dec-18,10000,680.7,434.85
30-Mar-17,27-Dec-18,10000,685.45,412.85
31-Mar-17,27-Dec-18,10000,667.85,396.9
03-Apr-17,27-Dec-18,10000,701.3,388.15
05-Apr-17,27-Dec-18,10000,724,369.1
06-Apr-17,27-Dec-18,10000,679.05,357.35
07-Apr-17,27-Dec-18,10000,646.8,390.35
10-Apr-17,27-Dec-18,10000,619.35,384.55
11-Apr-17,27-Dec-18,10000,655.2,366.4
12-Apr-17,27-Dec-18,10000,625.05,371.4
13-Apr-17,27-Dec-18,10000,593.25,395.35
17-Apr-17,27-Dec-18,10000,569.7,386.65
18-Apr-17,27-Dec-18,10000,542.8,392.45
19-Apr-17,27-Dec-18,10000,526.75,379.65
20-Apr-17,27-Dec-18,10000,538.2,359.8
21-Apr-17,27-Dec-18,10000,516.8,355.5
24-Apr-17,27-Dec-18,10000,620.05,363.55
25-Apr-17,27-Dec-18,10000,692,754
26-Apr-17,27-Dec-18,10000,729.6,337.9
27-Apr-17,27-Dec-18,10000,706.3,328.9
28-Apr-17,27-Dec-18,10000,662,337.4
02-May-17,27-Dec-18,10000,660.4,320.85
03-May-17,27-Dec-18,10000,644.85,307.3
04-May-17,27-Dec-18,10000,676.8,289.95
05-May-17,27-Dec-18,10000,647.25,335.15
08-May-17,27-Dec-18,10000,650.3,317.25
09-May-17,27-Dec-18,10000,637.4,303.15
10-May-17,27-Dec-18,10000,680,304.55
11-May-17,27-Dec-18,10000,680,287
12-May-17,27-Dec-18,10000,696.95,283.5
15-May-17,27-Dec-18,10000,720.45,267.35
16-May-17,27-Dec-18,10000,776.9,257.05
17-May-17,27-Dec-18,10000,771.65,241.4
18-May-17,27-Dec-18,10000,741.35,307.6
19-May-17,27-Dec-18,10000,724.1,294.95
22-May-17,27-Dec-18,10000,700,279.15
23-May-17,27-Dec-18,10000,679.35,298.4
24-May-17,27-Dec-18,10000,699,298
25-May-17,27-Dec-18,10000,700,345.15
26-May-17,27-Dec-18,10000,800,333.25
29-May-17,27-Dec-18,10000,800,314.65
30-May-17,27-Dec-18,10000,904.25,294.8
31-May-17,27-Dec-18,10000,885.3,280.8
01-Jun-17,27-Dec-18,10000,866,268.25
02-Jun-17,27-Dec-18,10000,884.55,249.65
05-Jun-17,27-Dec-18,10000,884.25,232.6
06-Jun-17,27-Dec-18,10000,848.95,236.9
07-Jun-17,27-Dec-18,10000,857.5,220.3
08-Jun-17,27-Dec-18,10000,832.7,213.8
09-Jun-17,27-Dec-18,10000,834.7,199.2
12-Jun-17,27-Dec-18,10000,795.2,215.05
13-Jun-17,27-Dec-18,10000,775.7,206.65
14-Jun-17,27-Dec-18,10000,799,193
15-Jun-17,27-Dec-18,10000,750.35,202.4
16-Jun-17,27-Dec-18,10000,730,190.25
19-Jun-17,27-Dec-18,10000,791.3,186.95
20-Jun-17,27-Dec-18,10000,777.35,177.25
21-Jun-17,27-Dec-18,10000,752.7,174.15
22-Jun-17,27-Dec-18,10000,738.2,164.85
23-Jun-17,27-Dec-18,10000,703.65,186.95
27-Jun-17,27-Dec-18,10000,667.2,217.85
28-Jun-17,27-Dec-18,10000,643.3,215.7
29-Jun-17,27-Dec-18,10000,640.05,202.65
30-Jun-17,27-Dec-18,10000,641.5,188.9
03-Jul-17,27-Dec-18,10000,743.25,201.4
04-Jul-17,27-Dec-18,10000,728.6,191.45
05-Jul-17,27-Dec-18,10000,736.45,178
06-Jul-17,27-Dec-18,10000,759.2,165.4
07-Jul-17,27-Dec-18,10000,790,158.4
10-Jul-17,27-Dec-18,10000,850,177.1
11-Jul-17,27-Dec-18,10000,874.9,164.05
12-Jul-17,27-Dec-18,10000,870,151.45
13-Jul-17,27-Dec-18,10000,906.7,149.3
14-Jul-17,27-Dec-18,10000,931.35,140.5
17-Jul-17,27-Dec-18,10000,950,128.55
18-Jul-17,27-Dec-18,10000,916,450
19-Jul-17,27-Dec-18,10000,946.5,420.1
20-Jul-17,27-Dec-18,10000,922.55,429
21-Jul-17,27-Dec-18,10000,960,432
24-Jul-17,27-Dec-18,10000,975,410
25-Jul-17,27-Dec-18,10000,990.55,409.5
26-Jul-17,27-Dec-18,10000,1021.2,410
27-Jul-17,27-Dec-18,10000,1035.5,406.8
28-Jul-17,27-Dec-18,10000,1020,405
31-Jul-17,27-Dec-18,10000,1057.5,385
01-Aug-17,27-Dec-18,10000,1047.5,361
02-Aug-17,27-Dec-18,10000,1062,375
03-Aug-17,27-Dec-18,10000,1005,380.05
04-Aug-17,27-Dec-18,10000,1032.9,375
07-Aug-17,27-Dec-18,10000,1005.35,362
08-Aug-17,27-Dec-18,10000,970,400
09-Aug-17,27-Dec-18,10000,935,415
10-Aug-17,27-Dec-18,10000,876.35,462.55
11-Aug-17,27-Dec-18,10000,819.6,500
14-Aug-17,27-Dec-18,10000,875,475
16-Aug-17,27-Dec-18,10000,875,448.15
17-Aug-17,27-Dec-18,10000,923.7,435
18-Aug-17,27-Dec-18,10000,885,465
21-Aug-17,27-Dec-18,10000,825.85,482.8
22-Aug-17,27-Dec-18,10000,842.05,490
23-Aug-17,27-Dec-18,10000,865,466.4
24-Aug-17,27-Dec-18,10000,877,460
28-Aug-17,27-Dec-18,10000,904,460
29-Aug-17,27-Dec-18,10000,843,466.2
30-Aug-17,27-Dec-18,10000,896.7,294.25
31-Aug-17,27-Dec-18,10000,885,273.5
01-Sep-17,27-Dec-18,10000,926,254.3
04-Sep-17,27-Dec-18,10000,899,450
05-Sep-17,27-Dec-18,10000,915,440
06-Sep-17,27-Dec-18,10000,899,455
07-Sep-17,27-Dec-18,10000,906,231.8
08-Sep-17,27-Dec-18,10000,901,217.25
11-Sep-17,27-Dec-18,10000,950.35,205.25
12-Sep-17,27-Dec-18,10000,970,197.65
13-Sep-17,27-Dec-18,10000,1010,188.65
14-Sep-17,27-Dec-18,10000,992,175.35
15-Sep-17,27-Dec-18,10000,975,163.55
18-Sep-17,27-Dec-18,10000,1015,225.75
19-Sep-17,27-Dec-18,10000,1015,143.2
20-Sep-17,27-Dec-18,10000,1005,134.3
21-Sep-17,27-Dec-18,10000,1017.05,129.9
22-Sep-17,27-Dec-18,10000,901.5,239.25
25-Sep-17,27-Dec-18,10000,820,280.15
26-Sep-17,27-Dec-18,10000,832.9,445
27-Sep-17,27-Dec-18,10000,764.65,493.5
28-Sep-17,27-Dec-18,10000,750,482
29-Sep-17,27-Dec-18,10000,779.55,458.35
03-Oct-17,27-Dec-18,10000,899.85,460
04-Oct-17,27-Dec-18,10000,835.95,432.5
05-Oct-17,27-Dec-18,10000,820.25,448.95
06-Oct-17,27-Dec-18,10000,866.5,408.15
09-Oct-17,27-Dec-18,10000,880,410.2
10-Oct-17,27-Dec-18,10000,887.9,388.25
11-Oct-17,27-Dec-18,10000,869.7,400.05
12-Oct-17,27-Dec-18,10000,909,359.75
13-Oct-17,27-Dec-18,10000,968.75,328.85
16-Oct-17,27-Dec-18,10000,1009.5,307.15
17-Oct-17,27-Dec-18,10000,1005,308
18-Oct-17,27-Dec-18,10000,1000,317
19-Oct-17,27-Dec-18,10000,952.05,336.8
23-Oct-17,27-Dec-18,10000,950,331.2
24-Oct-17,27-Dec-18,10000,1001,331.6
25-Oct-17,27-Dec-18,10000,1021.25,306.6
26-Oct-17,27-Dec-18,10000,1060,297.35
27-Oct-17,27-Dec-18,10000,1053,300
30-Oct-17,27-Dec-18,10000,1083.55,288.6
31-Oct-17,27-Dec-18,10000,1056.9,287.8
01-Nov-17,27-Dec-18,10000,1148,260
02-Nov-17,27-Dec-18,10000,1137.5,270.5
03-Nov-17,27-Dec-18,10000,1148,257.4
06-Nov-17,27-Dec-18,10000,1157.5,265
07-Nov-17,27-Dec-18,10000,1100.4,274.3
08-Nov-17,27-Dec-18,10000,1046.5,276.75
09-Nov-17,27-Dec-18,10000,1069.65,277.5
10-Nov-17,27-Dec-18,10000,1028.55,279.2
13-Nov-17,27-Dec-18,10000,1000,301.05
14-Nov-17,27-Dec-18,10000,975,304.55
15-Nov-17,27-Dec-18,10000,910.05,314.15
16-Nov-17,27-Dec-18,10000,955.1,289.9
17-Nov-17,27-Dec-18,10000,1011.15,275.45
20-Nov-17,27-Dec-18,10000,1020,270.05
21-Nov-17,27-Dec-18,10000,1027.2,262.1
22-Nov-17,27-Dec-18,10000,1052.65,264.8
23-Nov-17,27-Dec-18,10000,1050.1,261.1
24-Nov-17,27-Dec-18,10000,1099,254.9
27-Nov-17,27-Dec-18,10000,1090,250.3
28-Nov-17,27-Dec-18,10000,1058.4,250
29-Nov-17,27-Dec-18,10000,1051.7,251.7
30-Nov-17,27-Dec-18,10000,963.55,276.6
01-Dec-17,27-Dec-18,10000,880.1,319.65
04-Dec-17,27-Dec-18,10000,870,321.95
05-Dec-17,27-Dec-18,10000,886.7,331.3
06-Dec-17,27-Dec-18,10000,838.6,351.45
07-Dec-17,27-Dec-18,10000,905.25,307.6
08-Dec-17,27-Dec-18,10000,975.6,283.55
11-Dec-17,27-Dec-18,10000,1008.65,274.65
12-Dec-17,27-Dec-18,10000,947.95,285.8
13-Dec-17,27-Dec-18,10000,916.45,298.7
14-Dec-17,27-Dec-18,10000,927.95,289
15-Dec-17,27-Dec-18,10000,997.85,258.85
18-Dec-17,27-Dec-18,10000,1004.65,221.8
19-Dec-17,27-Dec-18,10000,1050.95,210.15
20-Dec-17,27-Dec-18,10000,1071.2,213.2
21-Dec-17,27-Dec-18,10000,1071.15,215.5
22-Dec-17,27-Dec-18,10000,1100.05,203.05
26-Dec-17,27-Dec-18,10000,1127.55,201.35
27-Dec-17,27-Dec-18,10000,1102.4,216.65
28-Dec-17,27-Dec-18,10000,1057.1,216.85
29-Dec-17,27-Dec-18,10000,1090.65,215.2
01-Jan-18,27-Dec-18,10000,1042.4,229.6
02-Jan-18,27-Dec-18,10000,1025.6,235
03-Jan-18,27-Dec-18,10000,1024.95,241.2
04-Jan-18,27-Dec-18,10000,1068.3,236.45
05-Jan-18,27-Dec-18,10000,1120.5,232.4
08-Jan-18,27-Dec-18,10000,1161.6,226.7
09-Jan-18,27-Dec-18,10000,1172.95,224.35
10-Jan-18,27-Dec-18,10000,1164.45,225
11-Jan-18,27-Dec-18,10000,1178,222.8
12-Jan-18,27-Dec-18,10000,1208,220.3
15-Jan-18,27-Dec-18,10000,1266.65,215.75
16-Jan-18,27-Dec-18,10000,1239,217.25
17-Jan-18,27-Dec-18,10000,1300,203.5
18-Jan-18,27-Dec-18,10000,1324.9,198.9
19-Jan-18,27-Dec-18,10000,1391.05,186.1
22-Jan-18,27-Dec-18,10000,1464.9,163.35
23-Jan-18,27-Dec-18,10000,1540,145.95
24-Jan-18,27-Dec-18,10000,1546.8,150.2
25-Jan-18,27-Dec-18,10000,1488.9,150.35
29-Jan-18,27-Dec-18,10000,1553,142.3
30-Jan-18,27-Dec-18,10000,1482.6,151.75
31-Jan-18,27-Dec-18,10000,1478.05,153.15
01-Feb-18,27-Dec-18,10000,1435.05,160.8
02-Feb-18,27-Dec-18,10000,1252.7,218.7
05-Feb-18,27-Dec-18,10000,1193.45,235.5
06-Feb-18,27-Dec-18,10000,1085.5,285.2
07-Feb-18,27-Dec-18,10000,1015.8,288.5
08-Feb-18,27-Dec-18,10000,1086.7,271.7
09-Feb-18,27-Dec-18,10000,1036.2,317.05
12-Feb-18,27-Dec-18,10000,1085,295.5
14-Feb-18,27-Dec-18,10000,1046.55,313.8
15-Feb-18,27-Dec-18,10000,1065,283.6
16-Feb-18,27-Dec-18,10000,1012,302.2
19-Feb-18,27-Dec-18,10000,966.2,317.85
20-Feb-18,27-Dec-18,10000,942.1,314.9
21-Feb-18,27-Dec-18,10000,968.4,297.45
22-Feb-18,27-Dec-18,10000,935,302
23-Feb-18,27-Dec-18,10000,1007.6,257.5
26-Feb-18,27-Dec-18,10000,1071.8,239.9
27-Feb-18,27-Dec-18,10000,1057.9,247.95
28-Feb-18,27-Dec-18,10000,1020.65,262.3
01-Mar-18,27-Dec-18,10000,979.7,271.5
05-Mar-18,27-Dec-18,10000,906.05,293.95
06-Mar-18,27-Dec-18,10000,828.45,333.45
07-Mar-18,27-Dec-18,10000,770.95,361.65
08-Mar-18,27-Dec-18,10000,812.6,323.9
09-Mar-18,27-Dec-18,10000,779.85,321.7
12-Mar-18,27-Dec-18,10000,941.7,278.15
13-Mar-18,27-Dec-18,10000,947,275
14-Mar-18,27-Dec-18,10000,939,284.55
15-Mar-18,27-Dec-18,10000,913.5,280.7
16-Mar-18,27-Dec-18,10000,793.3,333.75
19-Mar-18,27-Dec-18,10000,742.35,361
20-Mar-18,27-Dec-18,10000,728.9,355.55
21-Mar-18,27-Dec-18,10000,747.9,335.25
22-Mar-18,27-Dec-18,10000,719.8,350.6
23-Mar-18,27-Dec-18,10000,642.35,398.1
26-Mar-18,27-Dec-18,10000,715.7,344.9
27-Mar-18,27-Dec-18,10000,748.35,333.35
28-Mar-18,27-Dec-18,10000,723.05,370.9
02-Apr-18,27-Dec-18,10000,792.7,335.5
03-Apr-18,27-Dec-18,10000,811.05,321
04-Apr-18,27-Dec-18,10000,719.65,366.65
05-Apr-18,27-Dec-18,10000,859,297.85
06-Apr-18,27-Dec-18,10000,866.35,286.2
09-Apr-18,27-Dec-18,10000,894.2,277.45
10-Apr-18,27-Dec-18,10000,909.5,263.6
11-Apr-18,27-Dec-18,10000,910.55,263.9
12-Apr-18,27-Dec-18,10000,945,251.55
13-Apr-18,27-Dec-18,10000,956.9,237.6
16-Apr-18,27-Dec-18,10000,985,223.9
17-Apr-18,27-Dec-18,10000,985,220.1
18-Apr-18,27-Dec-18,10000,989.95,222.3
19-Apr-18,27-Dec-18,10000,1009.15,210.1
20-Apr-18,27-Dec-18,10000,1015,200.65
23-Apr-18,27-Dec-18,10000,1003.4,193.3
24-Apr-18,27-Dec-18,10000,1010.4,180
25-Apr-18,27-Dec-18,10000,970,192.7
26-Apr-18,27-Dec-18,10000,985.25,180.6
27-Apr-18,27-Dec-18,10000,1057.55,157
30-Apr-18,27-Dec-18,10000,1100.7,151.6
02-May-18,27-Dec-18,10000,1070,159.7
03-May-18,27-Dec-18,10000,1053.3,166.85
04-May-18,27-Dec-18,10000,1015,175.2
07-May-18,27-Dec-18,10000,1080,161.65
08-May-18,27-Dec-18,10000,1058.1,161.35
09-May-18,27-Dec-18,10000,1090,162.55
10-May-18,27-Dec-18,10000,1063.45,173.5
11-May-18,27-Dec-18,10000,1127.05,160.5
14-May-18,27-Dec-18,10000,1122.5,159.6
15-May-18,27-Dec-18,10000,1122.2,150.4
16-May-18,27-Dec-18,10000,1071,150.8
17-May-18,27-Dec-18,10000,1020.05,161.6
18-May-18,27-Dec-18,10000,956.55,184.4
21-May-18,27-Dec-18,10000,909.5,185.8
22-May-18,27-Dec-18,10000,910,175.35
23-May-18,27-Dec-18,10000,810.7,214.1
24-May-18,27-Dec-18,10000,845.7,187.8
25-May-18,27-Dec-18,10000,914.05,162.95
28-May-18,27-Dec-18,10000,993.45,151.15
29-May-18,27-Dec-18,10000,939,158.9
30-May-18,27-Dec-18,10000,914.15,166
31-May-18,27-Dec-18,10000,990.25,148.35
01-Jun-18,27-Dec-18,10000,973.25,149.7
04-Jun-18,27-Dec-18,10000,896.3,161.9
05-Jun-18,27-Dec-18,10000,891.3,162.15
06-Jun-18,27-Dec-18,10000,945,144.3
07-Jun-18,27-Dec-18,10000,1006.65,129
08-Jun-18,27-Dec-18,10000,990.15,130.3
11-Jun-18,27-Dec-18,10000,1026.15,118.5
12-Jun-18,27-Dec-18,10000,1064.5,113.2
13-Jun-18,27-Dec-18,10000,1071.4,110.3
14-Jun-18,27-Dec-18,10000,1053.75,110.1
15-Jun-18,27-Dec-18,10000,1060.75,110.65
18-Jun-18,27-Dec-18,10000,1042,111.7
19-Jun-18,27-Dec-18,10000,981,124.55
20-Jun-18,27-Dec-18,10000,1030,112.5
21-Jun-18,27-Dec-18,10000,978,125.45
22-Jun-18,27-Dec-18,10000,1068.35,109.9
25-Jun-18,27-Dec-18,10000,1014.45,122
26-Jun-18,27-Dec-18,10000,1009.4,121.05
27-Jun-18,27-Dec-18,10000,924.1,139.05
28-Jun-18,27-Dec-18,10000,844,160.8
29-Jun-18,27-Dec-18,10000,920.5,137.35
02-Jul-18,27-Dec-18,10000,899.25,146.7
03-Jul-18,27-Dec-18,10000,943.05,134.15
04-Jul-18,27-Dec-18,10000,973.85,124
05-Jul-18,27-Dec-18,10000,951.35,114.2
06-Jul-18,27-Dec-18,10000,984,112.4
09-Jul-18,27-Dec-18,10000,1037.85,100.7
10-Jul-18,27-Dec-18,10000,1107.5,86.95
11-Jul-18,27-Dec-18,10000,1092,88.85
12-Jul-18,27-Dec-18,10000,1167.55,76.9
13-Jul-18,27-Dec-18,10000,1174.05,73.35
16-Jul-18,27-Dec-18,10000,1095.9,75.7
17-Jul-18,27-Dec-18,10000,1175.85,71.6
18-Jul-18,27-Dec-18,10000,1128.75,79.4
19-Jul-18,27-Dec-18,10000,1110,79.95
20-Jul-18,27-Dec-18,10000,1168.2,74.35
23-Jul-18,27-Dec-18,10000,1206.85,69
24-Jul-18,27-Dec-18,10000,1250.1,62.65
25-Jul-18,27-Dec-18,10000,1260,59.8
26-Jul-18,27-Dec-18,10000,1265,57.45
27-Jul-18,27-Dec-18,10000,1405.25,48.55
30-Jul-18,27-Dec-18,10000,1442.1,45.45
31-Jul-18,27-Dec-18,10000,1466.95,42.3
01-Aug-18,27-Dec-18,10000,1456.2,41.95
02-Aug-18,27-Dec-18,10000,1380,44.25
03-Aug-18,27-Dec-18,10000,1477.5,38.85
06-Aug-18,27-Dec-18,10000,1496,38.7
07-Aug-18,27-Dec-18,10000,1500,39.15
08-Aug-18,27-Dec-18,10000,1560,35.1
09-Aug-18,27-Dec-18,10000,1569.1,35.3
10-Aug-18,27-Dec-18,10000,1530,38.05
13-Aug-18,27-Dec-18,10000,1510,40.6
14-Aug-18,27-Dec-18,10000,1559.1,37.2
16-Aug-18,27-Dec-18,10000,1530,38.45
17-Aug-18,27-Dec-18,10000,1610,35.95
20-Aug-18,27-Dec-18,10000,1693.2,32.45
21-Aug-18,27-Dec-18,10000,1701.65,31
23-Aug-18,27-Dec-18,10000,1705,28.9
24-Aug-18,27-Dec-18,10000,1679.1,30.35
27-Aug-18,27-Dec-18,10000,1821.9,29.4
28-Aug-18,27-Dec-18,10000,1835,30.8
29-Aug-18,27-Dec-18,10000,1813.8,27.3
30-Aug-18,27-Dec-18,10000,1805,25.9
31-Aug-18,27-Dec-18,10000,1811.2,27.5
03-Sep-18,27-Dec-18,10000,1759.8,29.85
04-Sep-18,27-Dec-18,10000,1686,32
05-Sep-18,27-Dec-18,10000,1620,35.3
06-Sep-18,27-Dec-18,10000,1655,39
07-Sep-18,27-Dec-18,10000,1740,36.95
10-Sep-18,27-Dec-18,10000,1625.35,41.95
11-Sep-18,27-Dec-18,10000,1480.05,55.45
12-Sep-18,27-Dec-18,10000,1550.75,46.25
14-Sep-18,27-Dec-18,10000,1669.2,40
17-Sep-18,27-Dec-18,10000,1548.8,42.25
18-Sep-18,27-Dec-18,10000,1439.75,44.05
19-Sep-18,27-Dec-18,10000,1405.55,40.3
21-Sep-18,27-Dec-18,10000,1280,45.75
24-Sep-18,27-Dec-18,10000,1140.75,65.15
25-Sep-18,27-Dec-18,10000,1199,59.65
26-Sep-18,27-Dec-18,10000,1186,63.5
27-Sep-18,27-Dec-18,10000,1142.25,70.45
28-Sep-18,27-Dec-18,10000,1069.55,70.6
01-Oct-18,27-Dec-18,10000,1171.65,61.35
03-Oct-18,27-Dec-18,10000,1029.2,83.5
04-Oct-18,27-Dec-18,10000,876.85,133.9
05-Oct-18,27-Dec-18,10000,637.8,214.9
08-Oct-18,27-Dec-18,10000,656.25,195.95
09-Oct-18,27-Dec-18,10000,598.6,217
10-Oct-18,27-Dec-18,10000,692.85,161.65
11-Oct-18,27-Dec-18,10000,572.45,247.9
12-Oct-18,27-Dec-18,10000,728.45,168.05
15-Oct-18,27-Dec-18,10000,752.3,157.8
16-Oct-18,27-Dec-18,10000,777.8,121.8
17-Oct-18,27-Dec-18,10000,671.45,150.6
19-Oct-18,27-Dec-18,10000,594.35,203.75
22-Oct-18,27-Dec-18,10000,547.55,231.75
23-Oct-18,27-Dec-18,10000,473.35,236.05
24-Oct-18,27-Dec-18,10000,518.55,205.15
25-Oct-18,27-Dec-18,10000,456.9,248.9
26-Oct-18,27-Dec-18,10000,380.1,290.05
29-Oct-18,27-Dec-18,10000,528.6,204.15
30-Oct-18,27-Dec-18,10000,492.05,219.1
31-Oct-18,27-Dec-18,10000,601.4,163.75
01-Nov-18,27-Dec-18,10000,602,148.5
02-Nov-18,27-Dec-18,10000,720.25,108.25
05-Nov-18,27-Dec-18,10000,699.75,108.65
06-Nov-18,27-Dec-18,10000,687.75,100.05
07-Nov-18,27-Dec-18,10000,741.1,88.6
09-Nov-18,27-Dec-18,10000,743.3,79.25
12-Nov-18,27-Dec-18,10000,640.7,101
13-Nov-18,27-Dec-18,10000,727.1,79.7
14-Nov-18,27-Dec-18,10000,711.5,78.15
15-Nov-18,27-Dec-18,10000,729.9,70.1
16-Nov-18,27-Dec-18,10000,771.6,61.55
19-Nov-18,27-Dec-18,10000,846.95,56.8
20-Nov-18,27-Dec-18,10000,757.15,63.3
21-Nov-18,27-Dec-18,10000,709.25,67.5
22-Nov-18,27-Dec-18,10000,624,73.25
26-Nov-18,27-Dec-18,10000,715.15,49.65
27-Nov-18,27-Dec-18,10000,747.6,39.75
28-Nov-18,27-Dec-18,10000,781.9,35.2
29-Nov-18,27-Dec-18,10000,895.7,24.75
30-Nov-18,27-Dec-18,10000,908.65,24.75
03-Dec-18,27-Dec-18,10000,928.15,19.55
04-Dec-18,27-Dec-18,10000,915.55,17.85
05-Dec-18,27-Dec-18,10000,836.3,19.85
06-Dec-18,27-Dec-18,10000,653.55,34.25
07-Dec-18,27-Dec-18,10000,749.7,23.75
10-Dec-18,27-Dec-18,10000,563.4,50.85
11-Dec-18,27-Dec-18,10000,596,26.4
12-Dec-18,27-Dec-18,10000,790.55,10.05
13-Dec-18,27-Dec-18,10000,828.85,8.6
14-Dec-18,27-Dec-18,10000,817.1,6.3
17-Dec-18,27-Dec-18,10000,909.45,4.05
18-Dec-18,27-Dec-18,10000,925.65,3.55
19-Dec-18,27-Dec-18,10000,983,3.05
20-Dec-18,27-Dec-18,10000,977.35,2.15
21-Dec-18,27-Dec-18,10000,764.9,2.95
24-Dec-18,27-Dec-18,10000,672.85,2.15
26-Dec-18,27-Dec-18,10000,750.45,0.8
27-Dec-18,27-Dec-18,10000,0,0
01-Dec-14,27-Dec-18,11000,1313.6,481.25
02-Dec-14,27-Dec-18,11000,1272.35,476.15
03-Dec-14,27-Dec-18,11000,1268.1,445.1
04-Dec-14,27-Dec-18,11000,1255.35,429.45
05-Dec-14,27-Dec-18,11000,1207.85,428.8
08-Dec-14,27-Dec-18,11000,1196.7,513.75
09-Dec-14,27-Dec-18,11000,1171.85,600.8
10-Dec-14,27-Dec-18,11000,1151.6,576.9
11-Dec-14,27-Dec-18,11000,1115,604.9
12-Dec-14,27-Dec-18,11000,1077.25,647.2
15-Dec-14,27-Dec-18,11000,1052.4,619.75
16-Dec-14,27-Dec-18,11000,1105.6,826.75
17-Dec-14,27-Dec-18,11000,1076.55,809.15
18-Dec-14,27-Dec-18,11000,1236.9,848.05
19-Dec-14,27-Dec-18,11000,1269.15,825.65
22-Dec-14,27-Dec-18,11000,1368.75,810.1
23-Dec-14,27-Dec-18,11000,1319.05,819.25
24-Dec-14,27-Dec-18,11000,1271.6,885.25
26-Dec-14,27-Dec-18,11000,1258.3,849
29-Dec-14,27-Dec-18,11000,1268.25,812.65
30-Dec-14,27-Dec-18,11000,1236.2,783.6
31-Dec-14,27-Dec-18,11000,1239.9,745.35
01-Jan-15,27-Dec-18,11000,1207.7,719.9
02-Jan-15,27-Dec-18,11000,1327.7,736.55
05-Jan-15,27-Dec-18,11000,1282.1,719.75
06-Jan-15,27-Dec-18,11000,1449.45,1143.1
07-Jan-15,27-Dec-18,11000,1398.85,1116.45
08-Jan-15,27-Dec-18,11000,1529.85,1119.9
09-Jan-15,27-Dec-18,11000,1540.15,1066.65
12-Jan-15,27-Dec-18,11000,1529.75,1023.3
13-Jan-15,27-Dec-18,11000,1479.3,998.3
14-Jan-15,27-Dec-18,11000,1436.05,966.4
15-Jan-15,27-Dec-18,11000,1751.1,1097.6
16-Jan-15,27-Dec-18,11000,1722.85,1051.55
19-Jan-15,27-Dec-18,11000,1704.9,1011.5
20-Jan-15,27-Dec-18,11000,1853.6,1017.15
21-Jan-15,27-Dec-18,11000,1842.85,968.15
22-Jan-15,27-Dec-18,11000,1821.3,928.9
23-Jan-15,27-Dec-18,11000,1867.95,881.6
27-Jan-15,27-Dec-18,11000,1906.25,843.15
28-Jan-15,27-Dec-18,11000,1858.1,814.55
29-Jan-15,27-Dec-18,11000,1855.5,772.7
30-Jan-15,27-Dec-18,11000,1816.75,870
02-Feb-15,27-Dec-18,11000,1763.2,842.7
03-Feb-15,27-Dec-18,11000,1700.5,831.95
04-Feb-15,27-Dec-18,11000,1657.1,804.8
05-Feb-15,27-Dec-18,11000,1605.95,782.85
06-Feb-15,27-Dec-18,11000,1545.05,783.7
09-Feb-15,27-Dec-18,11000,1514,892.85
10-Feb-15,27-Dec-18,11000,1524.4,841.4
11-Feb-15,27-Dec-18,11000,1561.9,797.55
12-Feb-15,27-Dec-18,11000,1625.4,769.6
